solution_id,source_id,abs_mag_bol,abs_mag_bol_error,rsg_flag,bolometric_corr,bolometric_corr_error,frequency,frequency_error
369295551293819386,4060348801971039744,,,false,-2.7126685283023013,0.06823102006315795,0.008554922447524324,0.0010638559556504685
369295551293819386,4060356670351756032,0.4716546663343095,0.8031527261819824,false,-3.8829895702199044,0.22880064434341338,0.003028016115767881,7.168008378603928E-4
369295551293819386,4060364057695407872,0.32148793289390376,0.9264462779745605,false,-3.042316332289253,0.06188600776486409,0.003865870146069982,0.003090112180731382
369295551293819386,4060366050561084800,,,false,-4.533588519816114,0.6415719843950564,0.003225568226905509,3.747760868852107E-4
369295551293819386,4060393022963038464,,,false,-4.414208759779958,0.2807808120052474,0.003886773287977779,2.4238846154201355E-4
369295551293819386,4060422984630956416,-0.42332683198680243,1.0740877202287284,false,-4.454956441540649,0.2753933571585042,0.00453428555077927,6.896269331760153E-4
369295551293819386,4060432433559905024,-5.300911830486655,3.639100465003104,false,-5.998700677166959,0.2751036623299949,0.004081618665441099,4.782886039927096E-4
369295551293819386,4060453319907485952,,,false,-4.318490792744501,0.20310578506668708,0.006242620207941019,0.0022833835892175423
369295551293819386,4060456622827111936,,,false,-5.016603060256782,0.195289871032515,0.0037845740480604738,7.586935516020401E-4
369295551293819386,4060457683594701824,,,false,-3.0276299930437065,0.05964131407866657,0.001995307044279826,0.001922971972341021
369295551293819386,4060483114190315776,-4.132380989745162,6.370679806441837,false,-4.795018542784508,0.6574602807635332,0.004242295793575495,4.432782407043184E-4
369295551293819386,4060514381540907904,,,false,-5.5509454320351646,0.9146286754081109,0.004192659073335252,3.985301288120963E-4
369295551293819386,4060525922037832320,,,false,-3.1443766651270444,0.09880573297444754,0.002261848560738708,0.00312753741018956
369295551293819386,4060553860865564160,,,false,-5.10615059737808,0.5325694316130599,0.003612101684739043,4.4162333369966126E-4
369295551293819386,4060560835872676480,,,false,-3.34544926766777,1.5226945469078415,0.004267506481123648,0.001974181494980826
369295551293819386,4060634773684591744,,,false,-3.1681127663736772,0.13869328897333813,0.007343819415066837,5.734729166094559E-4
369295551293819386,4060673054787822208,2.1837156651972354,1.957559113117307,false,-4.702104009955187,1.7752217978262093,0.00839765692280158,0.0026989948796338112
369295551293819386,4060730641685509632,3.2419633402781507,5.488124468725055,false,-2.1103542956216623,0.8255860841504598,0.006374430969925587,0.002815881002148353
369295551293819386,4060757472313413888,-1.970187129710311,5.0402417300943485,true,-0.71,0.3,0.0019531931101398124,4.083054250223494E-4
369295551293819386,4060782593579996544,,,false,-3.1371227025589277,1.2174139067449128,0.012717020429500363,0.0016221892499392167
369295551293819386,4060848736171049344,,,false,-3.589004032804477,0.2446668819276151,0.0025918474107596654,9.172352239278938E-4
369295551293819386,4060852339575621888,-1.519215124926962,1.4781060427897892,false,-3.385141374804893,0.10330287723734388,0.0062392808053061515,0.0012867427703823248
369295551293819386,4060852446931654400,2.0784310694574017,0.8228662648053934,false,-2.4726211549064385,0.08698196710305424,0.004257593434945747,0.003519585870181396
369295551293819386,4060859456410574080,-0.8903024458357969,1.0916742343738781,false,-3.6647702813177054,0.08486332254011793,0.005876271611507515,0.004362056713973515
369295551293819386,4060899588574755840,-2.547252115147405,2.4975658843375848,false,-3.998175072839868,0.20142192297380795,0.006634697621404409,0.001130978790476864
369295551293819386,4060900413208585088,-2.1091208146585743,1.262000811711165,false,-4.1975582074919515,0.06993253442322155,0.0032537053617803322,0.0021684881537318884
369295551293819386,4060913946561332736,-5.199113296908937,3.9639530233524574,false,-2.961983044974725,0.038192269468350894,0.0063443888354532425,7.790276148581826E-4
369295551293819386,4060914809953164672,-3.4224189188611103,2.17396202478525,false,-5.113464297780583,0.3241608728777348,0.003404775322461452,3.88114371569853E-4
369295551293819386,4060928416413328384,,,false,-4.358821765278704,0.4517907936457351,0.00575840053849677,0.002906578159187329
369295551293819386,4060947962709972480,,,false,-3.812692423844072,0.2742692149808695,0.01317527575905391,3.603769992249681E-4
369295551293819386,4060352031786492288,,,false,-3.557942493007169,0.11791757690098373,0.006326738648367971,8.510428277895767E-4
369295551293819386,4060355119776515968,,,false,-3.92998292746305,0.23973726344182963,0.002762570230832578,5.301419097073092E-4
369295551293819386,4060405907866243328,,,false,-5.029375344710319,0.18290334804989283,0.006464282303627711,0.001198698470978023
369295551293819386,4060460196240176512,-1.997964381470208,3.149851008482301,false,-2.5128580571915244,0.03973760532203493,0.00730507116420268,0.0011575566850695396
369295551293819386,4060461536197353984,,,false,-4.315206077426443,0.16999840171416747,0.00376646555065885,4.727473868488137E-4
369295551293819386,4060508776527076864,,,false,-4.602653265478643,0.43635705585970663,0.004262438776159995,5.489511160867274E-4
369295551293819386,4060580936320098816,-0.9983154996536765,1.0501230333333538,false,-4.746534823136786,0.29012736031127995,0.0015452121723300981,0.011590786974351418
369295551293819386,4060616395572670720,-3.139377955806996,1.167310008290594,false,-3.7110234627924656,0.012146385231628618,0.013626106533110598,0.002997836514919629
369295551293819386,4060652507661449984,,,false,-2.919512101453241,0.10894254520361825,0.0026869232846107927,0.002015624220245495
369295551293819386,4060730916563717248,,,false,-7.616802446962473,0.8957341403668834,0.0025738179150177165,0.0010077527945941296
369295551293819386,4060731809916875520,3.3532315701560904,2.4302283269111893,false,-2.7745926860950125,0.518511290940622,0.0059816058211439515,9.317069499992628E-4
369295551293819386,4060776065262399232,,,false,-3.6512487902785153,1.3250069170437895,0.01416903226622794,0.0031901677455149816
369295551293819386,4060788052480313472,,,false,-2.938697083706729,0.17022934117600658,0.003263069374853791,0.0023314771849287427
369295551293819386,4060844716080407936,-0.6036221073452364,1.2773912688757028,false,-3.0285631446962196,0.06784149946311364,0.008152299387191997,0.0032741325345805833
369295551293819386,4060863270342200832,-2.47070575288023,1.662077360980418,false,-4.20201913084299,0.1654374360717454,0.004038508045399165,3.3771857348314756E-4
369295551293819386,4060873234668414080,0.3371882316886108,0.7480920283539059,false,-4.201473416135817,0.20162978779328872,0.003887955130040335,2.763595533539481E-4
369295551293819386,4060882374343357952,-1.6012484481915799,3.182523848795861,false,-3.8144254959924093,0.2577708001363743,0.0016699910267942027,0.0012869213601667746
369295551293819386,4060894400254574464,2.953611471071733,0.5536843974773656,false,-3.5252091086310315,0.23371348916630774,0.013381957559340976,8.174785781232479E-4
369295551293819386,4060897973667486080,-1.1366696636959688,0.9898699971532265,false,-4.597346796434313,0.19674772525174045,0.00417285921846904,3.8751714502346354E-4
369295551293819386,4060902509153803904,-1.350811955179548,1.3142567964844096,false,-4.324647098986197,0.2443942129996889,0.007653699642330727,0.0024324791385262356
369295551293819386,4060918177207929856,,,false,-3.370157083469841,0.0674538057787519,0.006716927411611535,0.0013700932377756065
369295551293819386,4060918795684799360,-6.334479323939508,59.40297667066566,true,-0.71,0.3,0.006772182203436792,0.001804248541199784
369295551293819386,4060922364701994496,-0.3778349482879513,1.5289719017604249,false,-3.7367153122792347,0.27451785253986216,0.003145251239212358,0.002336704788801284
369295551293819386,4060922399061872000,-2.3991782842841367,3.5234828793033115,false,-2.2748870945799156,0.07222735655860492,0.0019710756058692706,0.005116759524758917
369295551293819386,4060931199552281344,,,false,-4.543002778449988,0.22849782395377785,0.0036255311951720963,2.1929475010068423E-4
369295551293819386,4060946489620450176,-1.4864945345049545,0.8310356231691104,false,-4.798352168313099,0.19121369909164007,0.0028184818295250253,8.893761192802908E-4
369295551293819386,4060375258971918336,-2.24015561912859,3.5514614152206296,false,-3.7471343477334234,0.1342044036925038,0.0073261018515113725,0.001992186423458729
369295551293819386,4060426936001623808,,,false,-3.74649639110245,0.09396854538720827,0.006904324447403215,0.0038781951405197136
369295551293819386,4060466174836177408,,,false,-4.793792340194462,0.49472656911300383,0.0013695932431850115,0.002906552741821923
369295551293819386,4060471122639904768,0.16143603975637077,1.901177324672192,false,-2.7983375905867716,0.06544721769630674,0.015165271395490287,0.0016374535102620558
369295551293819386,4060473081144971264,-1.0170502191128001,1.8395697075149502,false,-3.093865935086682,0.08130275645338504,0.003936108979547898,0.004458319409284552
369295551293819386,4060512697913292032,,,false,-4.178002829394925,0.028286450817087673,0.0017091487281375548,0.006186581398353357
369295551293819386,4060554135763184000,,,false,-5.302717374175278,0.5435450298452383,0.003334709960997677,4.1607209822046515E-4
369295551293819386,4060683019113929472,,,false,-3.947945200039931,0.8488633761887812,0.0029699604620878803,0.0026850117604210306
369295551293819386,4060719818367774976,,,false,-3.0492622300644907,2.1736473510856738,0.006358607178236717,0.0014230200599687059
369295551293819386,4060850144920412672,,,false,-3.745410202187627,0.16987636266969464,0.006367168257573732,6.232478223438558E-4
369295551293819386,4060858322539371776,-0.5984312672257452,1.6960024790522314,false,-4.095795207723222,0.21529068863391626,0.0017457623247329672,0.002347344851673412
369295551293819386,4060859593849609216,-1.9017809118391327,3.183181033720332,false,-3.3872323568298133,0.22804258191694873,0.007510607456362312,7.075806961229838E-4
369295551293819386,4060885805938910208,,,false,-5.602931637760873,0.03425866589055502,0.002510886723455822,4.104010743475474E-4
369295551293819386,4060913779160817664,-2.762432195102374,2.8590783347381965,false,-3.3732642404955944,0.08461513713036993,0.004315098072447527,3.4559458807980465E-4
369295551293819386,4060930615437116416,,,false,-2.7293213316068847,0.05264604696356603,0.007550534078842795,0.0017200440191890445
369295551293819386,4060933364216081920,,,false,-2.946260597161019,0.08158881814899949,0.0024378891156600453,0.0016732074105267687
369295551293819386,4060329216856836096,2.2109339291830246,4.453185930838629,false,-3.975221689973523,3.8394375080533467,0.0029651592772933157,0.0026825153506089203
369295551293819386,4060371341960868736,,,false,-5.796274491852511,2.151900040540463,0.0029131323956997136,6.303893259395629E-4
369295551293819386,4060395836073877760,-0.4154380521314973,3.229098583623764,false,-3.755732894349882,1.050938813629259,0.0018312694248373016,0.0020296152019279074
369295551293819386,4060409240761849728,,,false,-3.17670380857369,0.5294171671237408,0.0023056845287545953,0.0029101251288170616
369295551293819386,4060418174267339008,,,false,-3.478678225117846,0.10259107427033953,0.004680293153427457,5.216182706739232E-4
369295551293819386,4060419239419329152,,,false,-3.0337752866633574,0.13468238582050698,0.00302260158276379,0.0020987147936654357
369295551293819386,4060419651736014848,,,false,-5.532126764166641,0.6442436062923433,0.003946208012978554,4.06783718851408E-4
369295551293819386,4060439305508384256,,,false,-3.1018498447318783,0.11023308527858477,0.0027844163313690802,0.0012332666086653681
369295551293819386,4060440026984305408,,,false,-3.737796192505164,0.8570333011105222,0.0027741051317037788,0.0015214477366299536
369295551293819386,4060453496018639616,,,false,-3.6718129253383633,0.11482108973146905,0.0017812694625116878,0.001107093969504067
369295551293819386,4060460879051407104,-5.4723363408750085,2.4883390510596888,false,-5.695117366520462,0.09166599839657807,0.0015308917536513585,0.008423807749913123
369295551293819386,4060476654558003072,,,false,-4.169011231365034,0.36588307376912316,0.007168866565143765,0.0020746378436618334
369295551293819386,4060483728278935424,,,false,-1.5731426597662266,0.13913278888599304,0.002959271878811558,0.0016922019429162479
369295551293819386,4060496377035821184,-3.5714373030683078,12.002916920405577,true,-0.71,0.3,0.0036298590393400044,3.0069258857048193E-4
369295551293819386,4060551352624262528,,,false,-6.025679679974707,2.3860553064601757,0.00389819645943256,3.481106980432825E-4
369295551293819386,4060631887468654464,0.3353371376513081,2.95933547322796,false,-3.3047606097062454,0.5031961832801397,0.008925117903109788,0.0027239820686778566
369295551293819386,4060648934248056192,,,false,-3.3221439048055323,0.167434357578139,0.003053852063696077,0.004049001325599538
369295551293819386,4060683397070569728,,,false,-4.9997059421911345,0.5702877887680363,0.0022357090420683816,5.614192318587728E-4
369295551293819386,4060688890277227904,,,false,-3.779333999943398,0.19969441037170094,0.006932072626299597,4.3809340812619204E-4
369295551293819386,4060764898345957248,,,false,-3.524053319772117,1.6421643195929074,0.006356374661645853,0.0028387305301748704
369295551293819386,4060832071642304128,,,false,-4.004768873707319,0.19031718440802495,0.007929783134264491,4.7344517747835614E-4
369295551293819386,4060845265836386560,,,false,-2.740931754082028,0.0718303485560146,0.0024392494655286635,0.0020850739703120523
369295551293819386,4060848250739705728,,,false,-4.597467495527198,1.0987085997555466,0.006989291631640681,0.001518558809280024
369295551293819386,4060872031993515648,-3.5223269253842524,3.725900797426669,false,-4.261016352866238,0.3071327908918347,0.004144457721522116,2.725116272394196E-4
369295551293819386,4060911786296034176,-1.1776307207809253,0.9437291381023313,false,-4.56189261651457,0.20915907720953808,0.0037717221029384194,2.6445736862664283E-4
369295551293819386,4060927175061322752,,,false,-4.525069196014357,0.22197204650701435,0.00806719471754352,0.002816903132371887
369295551293819386,4060938896135111552,-0.8971879220283583,1.685431768055268,false,-4.575833296068756,0.46050680687472517,0.004264242675021823,0.004492468706951146
369295551293819386,4060939789488437760,-2.8088791591756994,2.0668518594533154,false,-3.6672943700507457,0.05928682621283269,0.0034863158788279304,0.0020760528494606014
369295551293819386,4060346396737857536,,,false,-3.4206535706809076,0.38268028403090704,0.007665062600911695,0.0020036675612108354
369295551293819386,4060349867122861056,,,false,-5.577479296796687,0.4166211786940379,0.002434403129794199,2.3937767857593143E-4
369295551293819386,4060377114397511936,-0.21287079648796237,1.8977924368271584,false,-3.5829355191801833,0.21852845986937522,0.0026316047219222356,3.6756437009221574E-4
369295551293819386,4060417791935704960,-3.971802312516843,30.855068056249667,true,-0.71,0.3,0.003964221251497525,2.780882790488459E-4
